进一,3071,43,97,0.00013277665427562012,0.7409841890211405,0.21921677453232064
位于,246,45,44,5.4847297098444206e-05,0.9997475385003787,0.019138062447990923
结肠癌术后,411,236,120,9.273190563050758e-06,0.8080346952750513,0.01495523860981753
早期,70,22,16,0.00026346295710823057,0.9513513513513514,0.020418679339234528
肿瘤,1230,129,301,8.32791477220147e-06,0.7241379310344828,0.02637403498812285
膀胱入口处,93,6,6,0.00043719854455194203,1.0,0.012648570230620044
关节面,1709,546,287,6.024196613985555e-05,0.8236960721184804,0.4684893331436954
5椎间盘膨出,4221,4221,3055,1.231096198504436e-05,0.9499240254077129,1.4175341902753533
钙化斑,5075,97,180,1.998191367106151e-05,0.8352268650290607,0.08972626128321305
胸腔,3815,191,172,7.2989367257184125e-06,0.9945356845530916,0.04080017811674032
本院,805,31,51,0.0005690469559168866,0.8877035373385739,0.31128920633467627
坠积,515,32,14,7.506150671035295e-05,0.7344262295081967,0.016589797105396653
对比2017,366,362,365,2.87721734405482e-05,0.9999659437921209,0.10004150958224878
少量积,2169,67,56,2.989791701529191e-05,0.9841311475409836,0.042474514792009435
末端,485,36,68,0.00018078801207738472,0.827027027027027,0.09371704207627701
边界清楚,223,223,201,0.0001039717196922437,0.9946299789193387,0.1641355756594064
颈4,559,528,536,2.2194569315255927e-06,0.9998869417750141,0.013957566644263878
树芽征,31,17,25,0.0005821486920433419,0.9299781181619255,0.0327985325025354
腰4,18096,16538,17062,1.0705901134414288e-05,0.9995136953723599,12.0945069970881
边缘清楚锐利,39,39,38,0.00012851818532322323,0.9996627318718381,0.015447363513898202
肩胛,237,19,8,0.0016025641025641025,0.7152941176470589,0.13888949764884728
胸腔积,1556,78,41,3.305216336605271e-05,0.8236960721184804,0.03503774802094014
治疗后,9555,509,207,2.2537119414036972e-05,0.6979299837710727,0.324181969959044
纹理分,1999,7,12,7.413802950834507e-05,0.8704663212435233,0.01465457139395251
请结合病史,186,185,163,1.9483931413209353e-05,0.9920386880284239,0.02302571649439786
急性脑梗塞,230,68,103,2.819160880441103e-05,0.9195824853935535,0.017511921646215865
植入,145,14,19,0.0003541993385022009,0.9551166965888689,0.034379491088760566
鼻中隔扭曲,21,21,21,0.00028195488721804513,1.0,0.013566835939014001
最宽处,23,22,8,0.0003847955564478351,0.6423357664233577,0.010826432669906691
实质,2021,43,112,3.540095026940719e-05,0.6692142013478775,0.04944846980669666
侵犯,104,30,60,0.004672897196261682,0.8,0.9530877595500531
ct平扫未见,22986,32,16,1.0626981270767985e-05,0.8,0.017185823211832273
顶部,3627,218,87,1.406577725193152e-05,0.6885085219537872,0.05267607656392505
索条状,513,78,47,2.222191418615813e-05,0.8841191366212469,0.01476123167037832
边界欠清,279,181,171,0.0001245019920318725,0.9983871488016516,0.1828565087596546
牙槽,36,13,10,0.012474012474012475,0.966542750929368,0.42303172737955347
双侧筛窦炎症,346,222,235,1.1822417449286784e-05,0.9983829143901483,0.025104349718245458
肱骨外侧髁,75,8,21,0.0005150532908471596,0.6653465346534654,0.025840093566081995
椎间盘向,6082,28,25,1.7939399516798352e-05,0.99361249112846,0.018477928410810997
回肠末端,43,32,14,0.0001888118029331694,0.7344262295081967,0.012058229610821813
脑沟,11129,10856,10111,1.0704639714424951e-05,0.9974781341015806,5.911909482005561
鼓窦部分密实,18,18,18,0.0002639218791237794,1.0,0.010077531323323717
4椎间盘膨出,1136,1136,879,5.707948054376566e-06,0.9679861298595295,0.09533696752554041
筛窦炎,1160,275,371,2.3283627338639645e-05,0.9567863606950944,0.1252430743468816
包裹,176,24,44,0.0008045272945027016,0.8407643312101911,0.16574945993854542
继发椎管狭窄,113,109,112,6.266108890554923e-05,0.9996315250767656,0.036795050754179014
边缘欠清,89,83,42,5.3318955188114063e-05,0.8057321160291229,0.01402794336038864
同2016,261,246,135,8.279821155863033e-06,0.8435249742827752,0.011659639147606041
副鼻窦炎,223,67,139,3.036862885232185e-05,0.7822763544729106,0.020502177918381773
cta,3894,42,96,1.254490651280516e-05,0.7344262295081967,0.022872142063023324
造影剂,42,20,18,0.004807692307692308,0.994475138121547,0.2951754366683742
肾盏,246,68,47,5.172096246403711e-05,0.9354602663544563,0.0225446284274462
粥样硬,1015,15,40,7.332307773438191e-05,0.6575342465753424,0.025483687346700663
影响,145,49,33,5.040576641967841e-05,0.926647564469914,0.011969069567277033
来源,106,28,21,0.0009376133318001292,0.96,0.11583984095367186
本院ct片相,118,11,16,0.00025388465030616765,0.9336870026525199,0.01797737806813114
圆形,2255,43,95,1.6009017982770165e-05,0.7513334559499724,0.022503545093488828
迂曲,107,34,79,0.0004825036075036075,0.7262403677166419,0.11863696240790929
大小形态,9584,13,24,2.529980266153924e-05,0.8375838926174497,0.020885429278366865
粗条索状影,90,41,86,4.404387357059279e-05,0.7769086702655063,0.011600730803207008
膀胱入口,121,6,8,0.0003940418270514599,0.96,0.01486100604879792
边缘模糊,467,378,411,5.130402302638806e-05,0.9965074325299466,0.21830640637716564
颈椎退行性变,602,592,598,1.11616831358352e-05,0.999949157425558,0.0814711533205549
境界模糊,24,24,24,0.00027059937762143147,1.0,0.015907929597292998
边缘清楚,199,197,107,7.427313104168999e-05,0.8388316287954156,0.07264984478388903
宫颈癌,142,89,54,7.829540968348804e-05,0.8869613361631448,0.031356544848936074
ct平,24316,51,30,1.3021096172124163e-05,0.8740359897172236,0.03835306052869604
灌注,56,16,24,0.0037174721189591076,0.9230769230769231,0.2670625346693668
边缘光整,1516,1515,1498,0.00012826436402238738,0.9999363328001297,3.761672024712182
穿刺,114,15,16,0.0020543871979239875,0.997920997920998,0.16981821578481873
胸腔少量,1161,45,39,3.155652777083166e-05,0.9898477157360406,0.022464830982753984
直径约0,358,129,344,1.1486795639638044e-05,0.6575342465753424,0.02039047862625859
实验,452,7,11,0.00025933193339988756,0.9058823529411765,0.023585410275257564
双肺多发炎症,264,196,214,1.1807467435988768e-05,0.9961525673300717,0.01962658357279186
平扫,24837,175,406,1.6164149400474844e-05,0.7269992479318125,0.3115231849766214
外耳道,250,45,52,7.916874088767792e-05,0.9896384013533517,0.030197282743353863
向后方,1155,18,19,6.301562329162191e-05,0.9985401459854014,0.01979536939317897
略显饱满,14,6,14,0.0006706265568116498,0.7241379310344828,0.01053887020225655
额部,2615,393,132,6.992090688726414e-06,0.6036550243493742,0.0353305238907283
远段,2149,173,297,1.4497884263504613e-05,0.8698471279351268,0.07347295900665868
边界不清,159,154,140,0.0001098623197117876,0.995475113122172,0.10158948367655261
额窦,727,292,166,7.799975580819226e-06,0.8592802694557703,0.022257988309444258
b级,82,69,79,0.0005786792000112913,0.9909107435011816,0.1930008693450959
断端对位,306,247,93,0.00013343391750644278,0.6595365930689943,0.15769863519625982
占位效应,166,101,39,0.00010105437455864807,0.6720696126940795,0.03663254633907771
径约,1455,10,25,6.105449804222773e-05,0.6896551724137931,0.01663493568207864
蝶鞍,54,39,26,0.00017922931395001493,0.9230769230769231,0.020546153134726172
沙砾,18,7,6,0.014705882352941176,0.9882352941176471,0.20157342631109723
基底节,13110,379,221,2.0184291604465382e-05,0.8703047557693706,0.32262282592921154
顶部头皮,1459,104,61,5.585904744665193e-05,0.8728073192543165,0.08203523027959463
回肠,274,142,56,4.847697379129566e-05,0.6825751072961374,0.03222715466919162
动脉粥样,883,43,30,3.3730042691996616e-05,0.9385230993088396,0.017711856822646435
退行,8109,44,57,0.00011087969204734585,0.9674059787849566,0.24793727269450108
溃疡,82,21,27,0.008828596037898364,0.9692307692307692,0.9443661099729067
渗出,928,77,225,2.2275224026824746e-05,0.612688757647558,0.03892802486255487
跖趾,219,11,7,0.0004067940173416847,0.9058823529411765,0.025752229536848876
已吸,336,19,23,0.00010486187724606494,0.9820224719101124,0.019999512678850345
提示肺动脉高压,26,25,25,0.00018214936247723133,1.0,0.011609789420748598
骶1椎间盘膨出,1822,1729,1299,9.77941934617121e-06,0.9604647751623853,0.3096246503226868
鼻中隔轻度偏曲,23,23,23,0.0002925687536571094,1.0,0.016135770192538406
原因,62,33,22,0.00029257151485980164,0.9230769230769231,0.03040897743467287
粥样,1093,15,44,0.0003770889971433697,0.6108283202221194,0.13945878122393682
絮状,349,55,46,2.8476803522050227e-05,0.9842443104454386,0.01332610097442729
结合病史,610,414,391,1.735056823110957e-05,0.99836867862969,0.08617074310494661
肝叶比例适中,1399,1399,1396,3.501085111153821e-05,0.9999976958625628,0.9150247608493661
胆囊未见显示,52,51,52,7.9929416177099e-05,0.9998114985862394,0.014840365856206442
必要时复查,672,368,554,3.7111783408739838e-06,0.9217886693493693,0.021272724897977147
累及关节面,176,112,167,0.00015416796599895585,0.9251848737417456,0.13711367369352978
透光度良,2349,8,7,0.00019372336303758234,0.9911504424778761,0.03505260316151092
颅ct平,21491,31,11,1.4739691007572877e-05,0.6303142329020333,0.01754372374567139
腔梗或缺血灶,144,38,78,3.621143858992658e-05,0.7874601487778958,0.011103176273849213
同2015,470,465,179,1.1295154301901307e-05,0.6705308016401763,0.031649088999839765
股骨,1090,97,39,1.742578084164571e-05,0.6922232387923147,0.016003056171866703
毛玻璃,89,18,11,0.0002341698547094452,0.8898876404494382,0.015083189318035093
术后改,4722,193,69,3.13869811242471e-05,0.6339919066888836,0.10962702939129401
穿刺活,83,7,7,0.0022333440964374127,1.0,0.07121356567488481
胆囊多发结石,276,261,174,7.600755448998105e-05,0.9230769230769231,0.1318292554375235
向后,3044,61,45,8.728017195547234e-06,0.9554472676644622,0.012470228194808313
b超,46,8,10,0.0016065379108022213,0.975609756097561,0.04842697885093926
轻度,11400,1115,376,1.52911693770479e-05,0.6055751801421493,0.45906923965442875
结构及,19627,11,21,1.660270766857209e-05,0.8220640569395018,0.016790664501227456
共见于,12,12,7,0.0012106537530266344,0.8704663212435233,0.018541132641236868
颅脑外伤复查,258,206,258,5.790672573152691e-06,0.9751926605504587,0.010653880169529695
信号,30,8,12,0.0008533879501621437,0.9230769230769231,0.02243615186913123
心包积液,86,75,63,4.3287167066317954e-05,0.9849906191369606,0.013744568699348139
考虑急性胰腺炎,278,271,214,1.2104131758437756e-05,0.9727517465216334,0.02413222501274258
增殖,314,111,80,5.7341501879851655e-05,0.9486672720474334,0.04724039130130112
髌骨,406,72,53,1.7175586485994725e-05,0.9548354810459152,0.01056508378287567
大小,23404,1553,1429,1.4714261114054432e-05,0.9965477059173524,1.6752496996026798
后基底段,1980,78,150,9.039967421783667e-06,0.818639798488665,0.02064193828386488
急性胰腺炎d级,35,18,35,0.00022571325388226796,0.8134280180761781,0.01587288112046086
ct扫描,30958,40,50,1.2843376921017051e-05,0.975609756097561,0.050217277312626686
结构及密,19493,7,18,1.7349678184519278e-05,0.675603217158177,0.0122084717165922
蝶窦,768,257,166,0.0001007646039137602,0.9115325036055766,0.28163683564201974
边界模糊,354,346,279,4.858134245894053e-05,0.9772774439781936,0.14117943103675082
下叶,15449,1018,488,6.0678193598904216e-06,0.7795943091548787,0.24878572529959694
bekeyⅲ,11,11,10,0.004784688995215311,0.995475113122172,0.08312342832970926
骶1椎间盘变性,183,170,131,2.153076693650718e-05,0.966978571893793,0.021549577815798093
序列,442,36,14,0.0010805208012477326,0.675603217158177,0.22898382135722845
静脉,926,89,156,3.8097173712209586e-05,0.8608364076014509,0.06569718664738441
新鲜,33,13,12,0.001851851851851852,0.9968051118210862,0.06638161280443945
对角支,305,43,30,3.992303362697488e-05,0.9385230993088396,0.01232083961984385
阳性异物存留,21,8,20,0.0021687493545388824,0.6896551724137931,0.05679118903177742
数个,230,24,30,0.00038899713156897764,0.975609756097561,0.07865911458082375
双肺透亮度增高,234,234,233,1.6057094085925217e-05,0.9999908294740704,0.028676739993924033
超声,69,6,13,0.004578633045786331,0.7609756097560976,0.15613540191466171
良性,1557,139,94,8.002846731314352e-06,0.9280818268991725,0.01770824567714047
慢性阻塞性肺病,210,176,80,4.3987090417349515e-05,0.7534246575342466,0.03505884245635811
挫裂,1204,29,31,0.0001344394589191425,0.9977802441731409,0.06989537522714735
结构,21359,90,121,1.6821332978451693e-05,0.9577415241194318,0.12688091155323042
大致同前,252,111,239,2.529980266153924e-05,0.7640620949857435,0.030441793769554592
后复,17527,51,63,1.151275655859743e-05,0.9780821917808219,0.04295749903304188
结合临,6638,144,154,1.735056823110957e-05,0.997750382434986,0.10519601186654853
生理曲度存在,166,74,166,0.0003183699458771092,0.7437636231533059,0.20994941732873215
近中段,1067,127,87,1.881179783576172e-05,0.932483753903283,0.03172646701781696
坠积效,264,25,10,0.0008930685700754373,0.6896551724137931,0.10364747658951676
直肠癌术后复查,189,151,189,1.5831981960587412e-05,0.9753255186083866,0.018269473124447225
状高密度,3421,40,44,1.5853925002926674e-05,0.995475113122172,0.019428833131944746
高密,6073,116,59,1.4795020268544357e-05,0.8081714589360571,0.04509092631288742
不典型血管瘤,101,29,43,9.537488467665554e-05,0.9271375464684015,0.016600786712344218
皮下,1972,64,58,7.656343901350137e-06,0.9951742627345844,0.01034482205625863
病灶边界欠清,91,90,74,6.449770111765302e-05,0.981143193871538,0.024985918134920872
管腔轻度狭窄,425,264,418,3.1086794329768716e-05,0.902970297029703,0.10369701114560946
枕大池,338,100,211,0.00026041666666666666,0.7740136828011225,0.32482480921669005
后方,2278,63,114,1.4569966417826394e-05,0.846684350132626,0.02821678604153728
颞叶,2095,195,228,5.103844041143317e-06,0.9879012098790121,0.024553787885848027
薄层,172,15,17,0.0003268507926131721,0.9922178988326849,0.03415890716818537
双侧上颌窦,1157,1059,674,7.5881536866477375e-06,0.905934100245152,0.10630656654937767
结节状,1401,306,228,4.47735532483288e-06,0.9582200247218788,0.021895539252360197
锐利,72,26,60,0.012195121951219513,0.7296538821328344,1.8770616766608297
e级,77,72,77,0.0003889360326504223,0.997750382434986,0.12698736032152255
无前ct对比,70,70,70,3.60729911208909e-05,1.0,0.01056329039792882
慢性支气管炎,618,284,320,5.3629148709290444e-05,0.9929201992832795,0.200597963860735
痛风性骨质破坏,16,7,15,0.0006640106241699867,0.7664233576642335,0.01267656646142702
肝脏多发小囊肿,169,128,151,4.386252912381094e-05,0.9864999362000766,0.039502059203459616
消化道穿孔,41,12,28,0.00127997002997003,0.7241379310344828,0.06884477982554549
现片示,127,127,78,0.0003439665025377686,0.8919101427092243,0.18731065113516868
四叠体池,37,25,15,0.0002699823416954891,0.8823529411764706,0.015395985674132737
建议随访观察,114,114,107,4.551116221136342e-05,0.9979955001022704,0.026820489949471456
横结肠,171,122,49,0.00011232884631049007,0.6916980040497541,0.05135102938776079
嵌顿,14,7,9,0.017543859649122806,0.9692307692307692,0.25846975369162095
聚集,44,14,40,0.007275132275132275,0.623608017817372,0.5004509285858628
可见多发,1031,93,82,7.292588629177951e-06,0.992129057438366,0.01020398474907608
中段非钙化斑块,472,74,139,9.777443024643714e-06,0.8296164858652256,0.010258012165061062
进一步,2907,43,102,0.00028258871482404795,0.7159063086591039,0.4608694867528974
新月,167,16,6,0.00021446550572764165,0.6575342465753424,0.012093840559349133
断端轻度分离,37,32,37,0.00045117549507365135,0.9895528625156708,0.04709219972305713
眼眶外侧壁,114,18,50,0.00011271727738337717,0.6373937677053825,0.015928559880594315
支气管扩张伴,606,55,19,4.149377593360996e-05,0.6172474896633195,0.014424602039049314
建议增强扫描,612,611,448,1.7245695592732866e-05,0.9537145594704063,0.11027566647671018
跟骨,1107,82,74,1.8573287625932176e-05,0.9947540983606558,0.02403718292345963
放射冠,582,66,64,4.0307567517253303e-05,0.9995267392333176,0.03159574787821618
粘液栓,119,18,24,0.0005549855423934335,0.96,0.06227154010033633
纵隔淋巴结转移,88,45,67,7.147498375568552e-05,0.9256984955480504,0.018049480028142585
尿酸盐沉,524,31,20,0.00019338619222587506,0.9110947832476121,0.053816149250161725
头皮,3583,59,127,1.1516093741003053e-05,0.7642019377868434,0.02776971252049971
膝关,1039,31,11,8.037056788033186e-05,0.6303142329020333,0.0210334202582418
近段,5401,614,466,1.35549279196442e-05,0.9631340128451978,0.2639154611069149
丘脑,1390,96,251,1.0645210823039453e-05,0.6673220986748273,0.02755986885951057
锁骨上窝,86,21,26,0.0007264495202054332,0.9776186213070726,0.07826173140032154
野透光,1558,5,11,0.00012443435480787032,0.7534246575342466,0.016883665287048318
范围,368,131,63,0.00014360953192658432,0.7811642214860388,0.1171972149179338
边界尚清,76,55,53,0.00012851818532322323,0.9993143640726774,0.030240306207478484
胰腺密度尚均匀,19,19,18,0.0002599890530925014,0.9985401459854014,0.010475053379165114
轻度脑萎缩,249,210,240,1.4257248866291054e-05,0.9911504424778761,0.025197266345781417
条状,1358,127,114,7.913190551522285e-06,0.9941974248927039,0.017518343528808687
颈内动脉,1052,43,70,3.6724924312444485e-05,0.8919839976292784,0.03172903263788915
造瘘,56,7,6,0.003205128205128205,0.9882352941176471,0.07748994587993369
修补,245,12,7,0.003696104758169146,0.8704663212435233,0.25577199983375054
尺骨鹰嘴,143,18,30,0.0013876758854924794,0.8823529411764706,0.18668463823837336
急性胰腺炎,852,478,533,5.437935034802784e-05,0.9940984015935291,0.39999794703342306
患者配合欠佳,50,38,30,0.0010691528033186504,0.9726962457337884,0.12674204779123474
广泛,163,43,43,0.005398244742507038,1.0,1.481783766379188
透亮,961,45,18,0.00019372336303758234,0.6896551724137931,0.07721259755355067
睾丸,40,8,18,0.017241379310344827,0.7422680412371134,0.6039363170613351
前缘,4395,71,103,1.3637620514675048e-05,0.9345686900958466,0.03799831741754803
前降支开口,1673,752,571,3.168768616515622e-05,0.9632536776046078,0.4206613422961884
可见一,815,75,73,1.6967054310770564e-05,0.9996348365893738,0.017918748027680866
病灶,5057,1460,2327,1.2373330082453112e-05,0.9003927500974289,0.7893816189947948
踝关节,747,27,71,2.9533443936805706e-05,0.664471403812825,0.015789574681018763
颧弓,421,57,60,0.000565322247108934,0.9986859395532195,0.33906063325375
切除,1189,52,95,0.00016131380255977464,0.8423565521357319,0.1869270147047813
肺纹理,3085,112,48,8.727507977783923e-06,0.7241379310344828,0.016287600784099562
肺透光度良好,909,661,903,3.5712618788656257e-06,0.9532359681553584,0.041091888465039875
少许,9953,204,250,5.866207375576109e-05,0.979676514656729,0.6574288175155028
肾盂,826,152,208,7.481537088135043e-05,0.95274831243973,0.18883621155513386
脂肪肝,1966,763,1902,3.0231370705878672e-05,0.6910973521664147,0.7299404529356431
纵深型,433,384,371,9.239178212438794e-05,0.9994072192972918,0.3627734328998224
贲门,75,19,26,0.000277358658027869,0.95274831243973,0.026368583120661666
与一周前比较,52,52,51,6.409924535465373e-05,0.9998114985862394,0.01190120355767533
胆脂瘤,89,25,14,0.00013732406318758467,0.8526187576126675,0.011626395317465586
绿色,395,27,15,0.002075124770160231,0.8490566037735849,0.39769350208556015
高密度,5742,114,111,1.4793502529831921e-05,0.9996445076430857,0.06304460331292416
s8,254,25,21,5.775302532629322e-05,0.9849906191369606,0.010504927735985343
主动脉粥样硬化,459,312,434,3.8078488142989284e-05,0.9479033951697585,0.14807833951373417
腰椎曲度存在,160,160,160,1.5674910199908987e-05,1.0,0.01586189387210165
较前略有吸收,76,27,66,6.476264490641798e-05,0.7008849557522124,0.010818227853632916
瘢痕,31,15,15,0.029411764705882353,1.0,1.2281833153301518
中段壁冠状动,1830,37,15,2.9430410588000303e-05,0.6963613550815558,0.013437284285552525
膨出并突,1246,22,65,2.751051924095872e-05,0.6073476321936717,0.015961532754746512
与两天前比较,52,52,48,6.476264490641798e-05,0.9968051118210862,0.011656571444282258
寰椎前弓,18,15,5,0.0008302583025830259,0.6,0.013209328707590024
膝关节,1017,30,69,2.9682075204922332e-05,0.7313195548489666,0.01979200939477157
乳癌术后,299,44,73,2.30701794859964e-05,0.8842395044735031,0.010951566443126358
伪影,478,77,172,4.7995928981287414e-05,0.745867710415904,0.05581336092843528
双侧下鼻甲肥大,261,257,249,1.3502119134318615e-05,0.9995001952362359,0.02758697891033711
特殊,33,8,17,0.017241379310344827,0.7705382436260623,0.5388003585718426
心包少量积液,87,79,83,0.00013817419477796835,0.9987814166031987,0.05216470284848242
呼吸,144,30,22,0.000298612695186944,0.953757225433526,0.045481010497703776
恶性肿瘤,194,40,94,0.00013552009679208563,0.7205825986968187,0.05296483390545786
颅c,46919,35,39,1.0550229931174604e-05,0.9941733430444283,0.04215384846761371
近段混合斑块,338,27,39,4.090920093921716e-05,0.936,0.011999517473700877
压缩,2047,36,56,7.526438130619551e-05,0.9097472924187726,0.0746192909096862
建议mri检查,3148,3094,2860,1.850365916325654e-05,0.996915578233883,1.5429522787242582
周围脂肪间隙,103,63,28,9.603407251598082e-05,0.7422680412371134,0.01889300968513545
鼻中隔偏曲,253,246,238,0.0002925687536571094,0.999453738477296,0.5629306620473766
下叶后基底段,1346,61,113,2.237620538922761e-05,0.8360218314129776,0.032521307654378995
交界处,112,16,35,0.00023950661637027723,0.7562457798784605,0.027831997552264374
关节间隙,872,293,99,5.238863644815619e-05,0.6065237846314689,0.11447537775931815
畸胎瘤,59,15,41,0.00013149507673517784,0.6453305351521511,0.011092325043946277
骨折线,511,248,167,2.1640709672982197e-05,0.9266049914422829,0.04882047538445726
肝内胆管结石,201,30,76,4.697702823319397e-05,0.683043738765728,0.014325591083391247
胆脂瘤形成,73,22,51,8.868252990605726e-05,0.7273905996758508,0.01164580465090823
起始,284,18,12,0.0017513134851138354,0.9230769230769231,0.21249834804507806
扫描未见,30340,17,28,1.0617830778277876e-05,0.8872320596458527,0.019563115845295884
形态,13852,1493,498,3.6180930878515156e-05,0.6003214303448493,1.5902077594610884
淋巴结转,457,54,21,6.598912060327629e-05,0.675603217158177,0.02132957647205015
患儿,15,15,6,0.000992063492063492,0.6896551724137931,0.016466765927752623
鞍上池,124,102,60,0.0002384285252811149,0.8740359897172236,0.10030104615297442
尿酸盐,720,40,23,0.00019338619222587506,0.8642555190230155,0.07577727580738024
与前期比较,1120,1105,981,6.430333536807459e-05,0.9929577271265823,1.118303007067267
随访观,138,7,11,0.0006593658620491945,0.9058823529411765,0.03313478992737048
海马,40,7,8,0.0011628583057154485,0.9911504424778761,0.02745703028771894
职业,40,8,6,0.023809523809523808,0.96,0.5162902302315723
股骨内侧髁,39,9,14,0.000428835327234342,0.9097472924187726,0.014671197642949763
坏死,152,28,72,0.0014162194394752535,0.675603217158177,0.3520001699011981
错位,354,97,288,8.169595258865395e-05,0.6049830541509209,0.11153358570811585
已经报告,71,71,71,0.0009066183136899365,1.0,0.27119521028808774
01,16279,263,323,4.968697283419777e-06,0.9792504812735594,0.09190032656924275
骨质疏松,289,153,264,1.6920996861008708e-05,0.8676655389076848,0.027863403809514825
颗粒,76,15,6,0.004298642533936652,0.6896551724137931,0.16060584342716125
ⅳ期,28,25,27,0.00024589875996768187,0.9970457902511078,0.016890238555277486
左肺上叶下舌段,280,205,74,1.2881451997269133e-05,0.6387233952969411,0.01171993525895059
淋巴,2773,190,76,0.0003429355281207133,0.6896551724137931,0.9803315319143646
凝固性坏死,40,10,15,0.005208333333333333,0.9230769230769231,0.1976423537605237
桡骨远端,357,16,27,0.00022892833324783256,0.8771573604060914,0.04345591968668904
充盈,309,35,31,0.002074688796680498,0.9926806953339433,0.5995397798598937
完全,485,22,48,0.00019258090979192526,0.757532281205165,0.06398084647453531
请结合临床,5590,5584,3945,0.00010600023528638989,0.9425313121462373,18.32136485476378
ct,71456,312,549,1.3399637769888948e-05,0.8591355377496896,0.7125842122019389
扭曲,112,55,105,0.0003156565656565657,0.8220640569395018,0.12057460401987068
基底节区,11230,351,846,4.846107811615089e-05,0.7079270058897364,1.2739907622015272
主动脉弓,235,195,75,6.772560696553544e-05,0.6701030927835051,0.05623658598852445
短期,254,10,14,0.00025094846664558965,0.9459459459459459,0.023330185862417512
重度狭窄,226,82,212,3.392916551067298e-05,0.6729116667956956,0.030159891911765633
双肺纹理增多,393,364,388,1.5612869485707313e-05,0.9979649519502544,0.05812919023957697
金属,95,28,19,0.004578754578754579,0.9292576419213974,0.5051530075051018
脑出血,3880,396,772,4.667434888757013e-06,0.8121997874601488,0.07609634095403403
真菌,52,16,6,0.0028521281263712154,0.6575342465753424,0.08974685850610432
来自,18,6,8,0.0009745005684586649,0.96,0.014175276896103785
性质待定,263,170,259,2.2826359880389874e-05,0.9174732499140454,0.03799320470504956
透光,3173,35,18,9.716791509931216e-05,0.8134280180761781,0.0650612795476693
白质脱髓,3224,37,40,0.00016852273410363833,0.9969686763219939,0.18391917208019146
陈旧性,2475,156,94,2.202543497230602e-05,0.8841191366212469,0.06427240319322604
肺门无增大,448,432,317,9.146202039603055e-06,0.9539379965379484,0.03539492439930651
低密,7335,120,51,1.86818396518677e-05,0.7199576495500265,0.0572631205274646
顶部硬膜外血肿,218,22,58,4.8220657729771434e-05,0.6632016632016632,0.011355913193689013
管腔狭窄约40,195,177,194,3.1086794329768716e-05,0.9958094685710143,0.040178556733394453
斑片,3944,259,146,1.8546118949991724e-05,0.855549396472731,0.10874745216422785
少量,5879,211,184,4.8681267602244614e-05,0.990698801944448,0.36687387849720604
增强,2869,355,215,4.352277101063667e-05,0.886211901306241,0.3121574969701649
多囊肾,82,62,72,3.994726960412256e-05,0.9889233495790872,0.012050731618337059
肺动脉主干,356,162,205,6.8118157449763335e-06,0.9729159647863599,0.011630294243535724
较前,3390,413,182,6.956884664197888e-06,0.7380322347847005,0.05117043706032058
眉弓,19,6,8,0.0007011070110701107,0.96,0.010477901519528455
需鉴别,32,13,32,0.0012981744421906693,0.6974015088013411,0.06788735070474876
两侧胸膜增厚,78,77,76,4.075273435173372e-05,0.9999145664246049,0.013766290867995693
混合,2772,75,49,6.153435924784501e-05,0.9157737353600798,0.09601740268200297
牵拉,451,41,35,0.0020920502092050207,0.987611837577426,0.8388777646605718
颅脑损伤复查,209,139,209,1.667722891164404e-05,0.9222246912796419,0.02012699206606055
对比2015,430,427,425,4.797865695108534e-06,0.9999889793196934,0.021191393936377274
绿色标,355,25,13,0.00213476051595057,0.818639798488665,0.3440036910853509
分布,2217,63,64,0.00011941928936635059,0.9998760074395536,0.1785147604702372
食管裂孔疝,10,6,10,0.0016778523489932886,0.8823529411764706,0.019896881251059435
周围型肺癌,206,41,61,7.51008027765423e-05,0.9259533506108849,0.02642966810834767
神经,894,177,91,0.0009040165028515956,0.8132794748800808,1.624519701515558
缺血,4077,156,78,2.9300361694531118e-05,0.8,0.09728517866948072
筋膜增粗,32,11,29,0.000281925906347738,0.6632016632016632,0.012718639746887413
情况,142,35,55,0.005724883083373649,0.9058823529411765,1.4591469050348864
急性胆囊炎,370,109,291,5.4429182044136476e-05,0.6569665085644456,0.08302180389242819
颞顶,2315,44,31,4.192492146638199e-05,0.9416637901277183,0.036686042290451075
纵膈淋巴结转移,41,25,24,0.00012937018806007824,0.9991673605328892,0.010143347593086523
空洞,660,93,74,0.0009856189238833385,0.9744424778761062,1.0434681517339222
肺癌,2347,259,193,2.982650574815669e-06,0.9582478673440046,0.015980028911050277
主动脉夹层,92,63,56,0.00010945500923229208,0.993103448275862,0.031125129760588045
状高密,3611,40,30,1.7514478922886418e-05,0.96,0.018042394366724952
乳腺癌术后,223,127,50,2.266365649945902e-05,0.6817327822212679,0.01214179426219754
心脏增大,98,97,95,2.430765353755731e-05,0.9997830096560703,0.01154915437012273
结肠,2074,594,215,5.449807437728494e-06,0.6400525232984431,0.03917977310348161
双肺间质纤维化,230,181,122,9.225585870830727e-06,0.9269388183440025,0.010196559331179633
c3,28,28,28,1e-06,0.6,0.01
50,621,621,621,1e-06,0.6,0.01
5cm,53,53,53,1e-06,0.6,0.01
1x1,10,10,10,1e-06,0.6,0.01
81,37,37,37,1e-06,0.6,0.01
2016,54,54,54,1e-06,0.6,0.01
90,75,75,75,1e-06,0.6,0.01
c4,20,20,20,1e-06,0.6,0.01
5,7634,7634,7634,1e-06,0.6,0.01
